Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
52.88.63.20-192.168.1.64-443-42182-6,52.88.63.20,443,192.168.1.64,42182,6,13/01/2022 12:02:35 AM,183,1,3,31.0,31.0,31.0,31.0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,338797.81420765026,21857.92349726776,61.0,70.19259220174163,142.0,18.0,0,0,0,0,0,165.0,82.5,84.14570696119915,142.0,23.0,1,0,0,0,32,96,5464.48087431694,16393.44262295082,0.0,31.0,18.6,16.97939928266015,288.30000000000007,1,0,0,2,4,0,0,0,3.0,23.25,31.0,10.333333333333334,0,0,0,0,0,0,0,7,0,7,117,501,0,32,0,0,0,0,1.642011455320395E15,0.0,1.642011455320395E15,1.642011455320395E15,No Label
192.168.1.64-35.82.87.100-43308-443-6,192.168.1.64,43308,35.82.87.100,443,6,13/01/2022 12:02:36 AM,14,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,2214285.714285714,142857.14285714287,14.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,1,0,0,0,64,0,142857.14285714287,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.64-35.186.227.140-41738-443-6,192.168.1.64,41738,35.186.227.140,443,6,13/01/2022 12:02:32 AM,4125347,4,2,102.0,39.0,39.0,0.0,25.5,18.411952639521967,39.0,0.0,19.5,27.577164466275352,34.17894300770335,1.4544231067107811,825069.4,1815255.3481324052,4072040.0,6.0,4125347.0,1375115.6666666665,2335752.341051237,4072040.0,417.0,11.0,11.0,0.0,11.0,11.0,1,0,0,0,128,64,0.9696154044738541,0.48480770223692704,0.0,39.0,25.714285714285715,18.400310556385413,338.5714285714285,1,0,0,4,6,0,0,0,0.0,30.0,25.5,19.5,0,0,0,0,0,0,0,17,0,6,501,267,2,32,0,0,0,0,1.6420114536722658E15,2366405.5993925333,1.642011456404585E15,1.642011452279672E15,No Label
192.168.1.64-34.120.208.123-33204-443-6,192.168.1.64,33204,34.120.208.123,443,6,13/01/2022 12:02:35 AM,1336981,14,11,1748.0,1274.0,719.0,0.0,124.85714285714288,244.08852654561377,580.0,0.0,115.81818181818183,209.32119729345052,2260.3163395740103,18.698844635787644,55707.541666666664,155984.4354484514,751780.0,1.0,1336981.0,102844.69230769231,225961.71183388,806892.0,4.0,525699.0,52569.9,65610.90714956538,216986.0,2.0,0,0,0,0,456,360,10.47135299604108,8.227491639746564,0.0,719.0,116.23076923076921,221.5614240236432,49089.464615384626,1,2,0,12,24,0,0,0,0.0,120.88,124.85714285714286,115.81818181818181,0,0,0,0,12,2368,0,69,0,50,64240,272,8,32,0,0,0,0,1.6420114553608872E15,260845.07611203418,1.642011456349425E15,1.642011455068156E15,No Label
192.168.1.64-13.227.141.146-36440-443-6,192.168.1.64,36440,13.227.141.146,443,6,13/01/2022 12:02:36 AM,519,2,0,63.0,0.0,39.0,24.0,31.5,10.606601717798213,0,0,0,0,121387.2832369942,3853.5645472061656,519.0,0.0,519.0,519.0,519.0,519.0,0.0,519.0,519.0,0,0,0,0,0,1,0,0,0,64,0,3853.5645472061656,0.0,24.0,39.0,34.0,8.660254037844387,75.0,1,0,0,2,2,0,0,0,0.0,51.0,31.5,0.0,0,0,0,0,0,0,1,31,0,0,501,0,1,32,0,0,0,0,0,0,0,0,No Label
35.186.227.140-192.168.1.64-443-41738-6,35.186.227.140,443,192.168.1.64,41738,6,13/01/2022 12:02:36 AM,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,105263.15789473684,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0,0,0,64,0,105263.15789473684,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,267,0,0,32,0,0,0,0,0,0,0,0,No Label
34.120.208.123-192.168.1.64-443-33204-6,34.120.208.123,443,192.168.1.64,33204,6,13/01/2022 12:02:36 AM,70,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,28571.428571428572,70.0,0.0,70.0,70.0,70.0,70.0,0.0,70.0,70.0,0,0,0,0,0,0,0,0,0,64,0,28571.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,272,0,0,32,0,0,0,0,0,0,0,0,No Label
13.227.141.146-192.168.1.64-443-36440-6,13.227.141.146,443,192.168.1.64,36440,6,13/01/2022 12:02:36 AM,578,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3460.2076124567475,578.0,0.0,578.0,578.0,578.0,578.0,0.0,578.0,578.0,0,0,0,0,0,0,0,0,0,64,0,3460.2076124567475,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,10,0,0,32,0,0,0,0,0,0,0,0,No Label
35.82.87.100-192.168.1.64-443-43308-6,35.82.87.100,443,192.168.1.64,43308,6,13/01/2022 12:02:36 AM,39,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,794871.7948717949,76923.07692307692,19.5,3.5355339059327378,22.0,17.0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,0,1,0,0,0,64,20,51282.05128205128,25641.02564102564,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,114,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.64-151.101.128.223-58458-443-6,192.168.1.64,58458,151.101.128.223,443,6,13/01/2022 12:03:29 AM,3767475,53,52,3468.0,64029.0,578.0,0.0,65.43396226415098,180.56135857098147,2800.0,0.0,1231.3269230769238,752.8884957974007,17915.712778452413,27.87012521649115,36225.72115384614,153848.95417205186,1151488.0,1.0,3767475.0,72451.4423076923,212494.15859832097,1151488.0,9.0,2524719.0,49504.294117647034,171051.71420635266,1040239.0,9.0,0,0,0,0,1704,1672,14.067777490228867,13.802347726262283,0.0,2800.0,636.7641509433961,796.9710940792291,635162.9247978436,1,2,0,34,104,0,0,0,0.0,642.8285714285714,65.43396226415095,1231.326923076923,0,0,0,0,51,27118,0,33,0,609,64240,297,7,32,0,0,0,0,1.6420115113841572E15,885931.0710770347,1.642011512275324E15,1.642011509660119E15,No Label
192.168.1.64-199.232.45.63-54802-443-6,192.168.1.64,54802,199.232.45.63,443,6,13/01/2022 12:03:30 AM,3075958,208,212,3935.0,576794.0,730.0,0.0,18.918269230769212,108.07783942496144,9119.0,0.0,2720.7264150943397,1563.9949305563766,188796.1409095963,136.54282665758114,7341.188544152745,54040.13310552124,929452.0,1.0,3075958.0,14859.700483091787,76282.91384050057,929452.0,3.0,2059066.0,9758.60663507109,51183.711864799465,402689.0,2.0,0,0,0,0,6664,6792,67.62120939232591,68.92161726525525,0.0,9119.0,1379.403800475059,1750.410948588331,3063938.488937901,1,2,0,166,419,0,0,0,1.0,1382.6880952380952,18.91826923076923,2720.7264150943397,0,0,0,0,214,282769,0,9,0,1373,64240,298,7,32,0,0,0,0,1.6420115112954545E15,443454.1437296057,1.642011512498662E15,1.642011510352182E15,No Label
199.232.45.63-192.168.1.64-443-54802-6,199.232.45.63,443,192.168.1.64,54802,6,13/01/2022 12:03:33 AM,1653,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,18753.781004234726,2419.8427102238356,551.0,657.1126235281133,1283.0,12.0,1653.0,826.5,645.5884912233179,1283.0,370.0,0,0,0,0,0,0,0,0,0,96,20,1814.8820326678767,604.9606775559589,0.0,31.0,6.2,13.863621460498697,192.20000000000002,1,0,1,1,3,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,0,7,0,0,298,0,1,32,0,0,0,0,1.642011513516049E15,0.0,1.642011513516049E15,1.642011513516049E15,No Label
151.101.128.223-192.168.1.64-443-58458-6,151.101.128.223,443,192.168.1.64,58458,6,13/01/2022 12:03:33 AM,21,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,1142857.142857143,190476.19047619047,7.0,2.0,9.0,5.0,21.0,10.5,2.1213203435596424,12.0,9.0,0,0,0,0,0,0,0,0,0,96,20,142857.14285714287,47619.04761904762,0.0,24.0,4.8,10.73312629199899,115.2,1,0,1,1,3,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,0,6,0,0,297,0,1,32,0,0,0,0,1.642011513518417E15,0.0,1.642011513518417E15,1.642011513518417E15,No Label
46.226.110.88-192.168.1.64-443-59226-6,46.226.110.88,443,192.168.1.64,59226,6,13/01/2022 12:02:33 AM,79511352,31,30,1670.0,28.0,60.0,0.0,53.87096774193548,16.820110850772,28.0,0.0,0.9333333333333333,5.11207720338155,21.35544117021177,0.7671860491065476,1325189.1999999997,1487156.514409474,3035668.0,2.0,7.9511352E7,2650378.3999999994,941957.5173318444,3035679.0,6.0,7.9511336E7,2741770.206896552,798537.0013929661,3035683.0,18.0,1,0,0,0,992,960,0.3898814347918521,0.3773046143146956,0.0,60.0,28.354838709677416,29.473020045955533,868.6589106292968,1,0,0,30,61,0,0,0,0.0,28.81967213114754,53.87096774193548,0.9333333333333333,0,0,0,0,0,0,0,27,0,0,501,501,28,32,0,0,0,0,1.642011496836694E15,2.4847793084960725E7,1.642011533164341E15,1.64201145365305E15,No Label
192.168.1.64-46.226.110.88-59226-443-6,192.168.1.64,59226,46.226.110.88,443,6,13/01/2022 12:03:53 AM,16,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,1500000.0,125000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,1,0,0,0,64,0,125000.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.64-104.16.87.20-53580-443-6,192.168.1.64,53580,104.16.87.20,443,6,13/01/2022 12:03:55 AM,43238,9,6,792.0,3433.0,517.0,0.0,88.0,172.20409402798762,2896.0,0.0,572.1666666666667,1158.5281035290714,97714.97294046903,346.9170636939729,3088.428571428571,4062.9771713000673,14831.0,5.0,43238.0,5404.75,4957.337988131476,14831.0,12.0,35895.0,7179.0,8184.728370569178,19537.0,951.0,0,0,0,0,200,132,208.15023821638374,138.76682547758915,0.0,2896.0,264.0625,724.1754362721786,524430.0625000001,1,2,0,6,14,0,0,0,0.0,281.6666666666667,88.0,572.1666666666666,0,0,0,0,6,122559,0,52,0,228,64240,67,4,20,0,0,0,0,1.6420115359681715E15,14895.395488787522,1.642011535986438E15,1.642011535943237E15,No Label
192.168.1.64-104.16.87.20-53582-443-6,192.168.1.64,53582,104.16.87.20,443,6,13/01/2022 12:03:55 AM,46719,10,6,792.0,3424.0,517.0,0.0,79.2,164.7232021705908,1484.0,0.0,570.6666666666667,710.0452567735853,90241.65756972539,342.47308375607355,3114.6,4493.145601914098,15878.0,3.0,46719.0,5191.0,5613.1554851081755,15878.0,16.0,40980.0,8196.0,9209.221139705573,21436.0,412.0,0,0,0,0,220,132,214.045677347546,128.4274064085276,0.0,1484.0,248.0,483.227818942577,233509.12499999997,1,2,0,6,15,0,0,0,0.0,263.5,79.2,570.6666666666666,0,0,0,0,7,122174,0,49,0,214,64240,66,4,20,0,0,0,0,1.6420115359705688E15,15344.287184751214,1.642011535990005E15,1.642011535943328E15,No Label
104.16.87.20-192.168.1.64-443-53580-6,104.16.87.20,443,192.168.1.64,53580,6,13/01/2022 12:03:55 AM,359,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5571.030640668524,359.0,0.0,359.0,359.0,359.0,359.0,0.0,359.0,359.0,0,0,0,0,0,0,0,0,0,40,0,5571.030640668524,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,67,0,0,20,0,0,0,0,0,0,0,0,No Label
104.16.87.20-192.168.1.64-443-53582-6,104.16.87.20,443,192.168.1.64,53582,6,13/01/2022 12:03:55 AM,3257,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,9517.961314092723,1228.1240405280935,1085.6666666666665,1202.2072755283646,2384.0,11.0,3257.0,1628.5,1083.9946955589774,2395.0,862.0,0,0,0,0,0,0,0,0,0,60,20,921.09303039607,307.03101013202337,0.0,31.0,6.2,13.863621460498697,192.20000000000002,1,0,1,1,3,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,0,7,0,0,67,0,1,20,0,0,0,0,1.64201153599238E15,0.0,1.64201153599238E15,1.64201153599238E15,No Label
192.168.1.64-104.16.19.94-55744-443-6,192.168.1.64,55744,104.16.19.94,443,6,13/01/2022 12:03:55 AM,82501,24,31,1136.0,32567.0,517.0,0.0,47.33333333333334,120.55187108953726,1512.0,0.0,1050.5483870967741,593.4445685268157,408516.2604089647,666.6585859565338,1527.7962962962958,3442.2926452925353,17169.0,1.0,82501.0,3587.0,4894.164651537955,18238.0,4.0,52645.0,1754.8333333333337,4051.955067349105,17672.0,1.0,0,0,0,0,500,632,290.9055647810329,375.75302117550086,0.0,1512.0,601.8392857142859,672.6168374824817,452413.4100649352,1,2,0,32,54,0,0,0,1.0,612.7818181818182,47.333333333333336,1050.5483870967741,0,0,0,0,33,473051,0,20,0,592,64240,68,7,20,0,0,0,0,1.6420115359954305E15,17665.41730085075,1.642011536029441E15,1.64201153594731E15,No Label
104.16.19.94-192.168.1.64-443-55744-6,104.16.19.94,443,192.168.1.64,55744,6,13/01/2022 12:03:56 AM,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,125000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,40,0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.64-104.16.18.94-52610-443-6,192.168.1.64,52610,104.16.18.94,443,6,13/01/2022 12:03:56 AM,74964,26,31,1101.0,32545.0,517.0,0.0,42.346153846153854,113.5351724560076,1512.0,0.0,1049.8387096774195,594.9825261733431,448828.7711434822,760.3649751880903,1338.6428571428569,2830.7789703932704,14103.0,1.0,74964.0,2998.5599999999995,5335.858389862559,21349.0,4.0,68303.0,2276.766666666667,4106.666041713268,14103.0,1.0,0,0,0,0,540,632,346.8331465770236,413.53182861106666,0.0,1512.0,580.1034482758621,670.6614354803265,449786.7610405322,1,2,0,31,56,0,0,0,1.0,590.280701754386,42.34615384615385,1049.8387096774193,0,0,0,0,32,514850,0,19,0,570,64240,68,7,20,0,0,0,0,1.6420115360994545E15,21886.572134102902,1.642011536119445E15,1.642011536044691E15,No Label
104.16.18.94-192.168.1.64-443-52610-6,104.16.18.94,443,192.168.1.64,52610,6,13/01/2022 12:03:56 AM,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,125000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,40,0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.64-104.16.87.20-53584-443-6,192.168.1.64,53584,104.16.87.20,443,6,13/01/2022 12:03:55 AM,244182,97,124,1323.0,478974.0,517.0,0.0,13.639175257731962,62.9381617090356,16406.0,0.0,3862.6935483870975,3953.3326913805927,1966963.166818193,905.062617228133,1109.9181818181814,3589.345471760785,37441.0,0.0,244182.0,2543.5625000000014,5559.738096467836,37446.0,2.0,233968.0,1902.1788617886175,4866.187532236482,39419.0,0.0,0,0,0,0,1960,2492,397.2446781499046,507.8179390782285,0.0,16406.0,2163.5,3517.090004149036,1.2369922097285066E7,1,2,0,93,220,0,0,0,1.0,2173.289592760181,13.639175257731958,3862.6935483870966,0,0,0,0,125,2055230,0,5,0,2167,64240,68,9,20,0,0,0,0,1.6420115360808775E15,66608.74044758282,1.642011536187441E15,1.642011535943395E15,No Label
192.168.1.64-104.16.89.20-37020-443-6,192.168.1.64,37020,104.16.89.20,443,6,13/01/2022 12:03:56 AM,118355,35,45,1081.0,132077.0,517.0,0.0,30.88571428571429,97.86718834533794,18776.0,0.0,2935.0444444444443,3540.6017269510685,1125072.8739808204,675.9325757255714,1498.1645569620252,3253.407930905919,18718.0,1.0,118355.0,3481.0294117647063,4968.717147314569,18766.0,3.0,101194.0,2299.8636363636356,5089.1937799429215,27121.0,1.0,0,0,0,0,720,912,295.72050187993744,380.2120738456339,0.0,18776.0,1643.9259259259268,3001.4306621083956,9008586.019444441,1,2,0,36,79,0,0,0,1.0,1664.475,30.885714285714286,2935.0444444444443,0,0,0,0,46,1297899,0,13,0,1650,64240,68,7,20,0,0,0,0,1.6420115361472688E15,27929.589235342934,1.642011536192594E15,1.642011536076191E15,No Label
104.16.87.20-192.168.1.64-443-53584-6,104.16.87.20,443,192.168.1.64,53584,6,13/01/2022 12:03:56 AM,467,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4282.655246252676,467.0,0.0,467.0,467.0,467.0,467.0,0.0,467.0,467.0,0,0,0,0,0,0,0,0,0,40,0,4282.655246252676,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,No Label
104.16.89.20-192.168.1.64-443-37020-6,104.16.89.20,443,192.168.1.64,37020,6,13/01/2022 12:03:56 AM,1754,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1140.2508551881415,1754.0,0.0,1754.0,1754.0,1754.0,1754.0,0.0,1754.0,1754.0,0,0,0,0,0,0,0,0,0,40,0,1140.2508551881415,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.64-46.226.110.88-59252-443-6,192.168.1.64,59252,46.226.110.88,443,6,13/01/2022 12:03:55 AM,5012371,16,11,1326.0,783.0,693.0,0.0,82.875,207.0590495486734,248.0,0.0,71.18181818181819,90.42214129494852,420.75895818565704,5.386672295406705,192783.49999999997,603244.1116240257,3033899.0,10.0,5012371.0,334158.0666666667,774110.2676170943,3033912.0,25.0,4807863.0,480786.3,935980.5438229591,3033916.0,304.0,0,0,0,0,520,360,3.192102100981751,2.1945701944249536,0.0,693.0,75.32142857142858,164.61381373371336,27097.70767195768,1,2,0,13,26,0,0,0,0.0,78.11111111111111,82.875,71.18181818181819,0,0,0,0,6,1192,0,49,0,29,64240,501,5,32,0,0,0,0,1.642011537649094E15,1993840.6708913378,1.642011540859744E15,1.642011535847425E15,No Label
192.168.1.64-34.120.208.123-33206-443-6,192.168.1.64,33206,34.120.208.123,443,6,13/01/2022 12:04:16 AM,2743922,43,24,41294.0,763.0,1400.0,0.0,960.3255813953488,624.8326526789558,458.0,0.0,31.791666666666664,97.31436248019887,15327.33073316224,24.417603707394015,41574.57575757575,243479.73484656936,1931627.0,1.0,2743922.0,65331.4761904762,313031.8074169833,1981148.0,1.0,765556.0,33285.04347826087,97507.0859287478,470528.0,1.0,0,0,0,0,1384,776,15.67099939429765,8.746604313096364,0.0,1400.0,618.4852941176468,672.3048236476607,451993.7758999122,1,2,0,20,66,0,0,0,0.0,627.7164179104477,960.3255813953489,31.791666666666668,0,0,0,0,39,58652,0,616,0,11,64240,590,36,32,0,0,0,0,1.6420115572017395E15,342502.4283920828,1.642011559622491E15,1.642011556929877E15,No Label
192.168.1.64-46.226.110.88-59250-443-6,192.168.1.64,59250,46.226.110.88,443,6,13/01/2022 12:03:55 AM,24503520,12,7,845.0,388.0,517.0,0.0,70.41666666666666,148.8870580695517,238.0,0.0,55.42857142857143,87.95805277300678,50.31930106368391,0.7753987998458997,1361306.6666666667,5546524.736697905,2.3582474E7,5.0,2.450352E7,2227592.727272727,7166153.232290712,2.3832183E7,16.0,704642.0,117440.33333333334,129301.69307888689,249754.0,8.0,0,0,0,0,392,232,0.4897255577974103,0.2856732420484893,0.0,517.0,61.65000000000001,124.65838583061604,15539.713157894736,1,2,0,9,18,0,0,0,0.0,64.89473684210526,70.41666666666667,55.42857142857143,0,0,0,0,7,2582,0,44,0,20,64240,505,6,32,0,0,0,0,1.6420115371814408E15,5935939.92246255,1.642011559422223E15,1.642011535170492E15,No Label
192.168.1.64-192.229.179.87-59260-443-6,192.168.1.64,59260,192.229.179.87,443,6,13/01/2022 12:02:36 AM,103231711,125,131,2792.0,245078.0,647.0,0.0,22.33599999999999,87.17593852700705,2800.0,0.0,1870.824427480916,1026.5694137489497,2401.1032811419736,2.479858151338788,404830.2392156862,3304819.6363046383,3.0774721E7,1.0,1.03231711E8,832513.7983870967,4711199.288945376,3.0774734E7,2.0,9.0931187E7,699470.6692307693,4497288.292280523,3.0774728E7,1.0,0,0,0,0,4008,4200,1.2108682379583924,1.2689899133803952,0.0,2800.0,964.4747081712057,1181.6270894234729,1396242.5784593879,1,2,0,112,255,0,0,0,1.0,968.2421875,22.336,1870.824427480916,0,0,0,0,127,170317,0,10,0,957,64240,146,15,32,0,0,0,0,1.6420114596003658E15,1.2828131093058238E7,1.642011559672035E15,1.642011456442614E15,No Label
192.168.1.64-13.227.141.146-36442-443-6,192.168.1.64,36442,13.227.141.146,443,6,13/01/2022 12:02:37 AM,102084376,21,16,1137.0,10504.0,517.0,0.0,54.14285714285715,123.95817266896351,2800.0,0.0,656.5000000000001,1049.2329261576444,114.03312099395112,0.36244527762015216,2835677.111111111,8467966.04450101,3.0814255E7,4.0,1.02084376E8,5104218.800000001,1.095974371228137E7,3.0880133E7,12.0,8.8989367E7,5932624.466666666,1.2260786780370966E7,3.0814255E7,6.0,0,0,0,0,680,528,0.2057121845952215,0.15673309302493066,0.0,2800.0,306.3421052631578,739.100376327424,546269.3662873398,1,3,0,14,36,0,0,0,0.0,314.6216216216216,54.142857142857146,656.5,0,0,0,0,11,92572,0,30,0,283,64240,10,8,32,0,0,0,0,1.642011474717201E15,3.1230034500589903E7,1.642011559672061E15,1.642011457600093E15,No Label
34.120.208.123-192.168.1.64-443-33206-6,34.120.208.123,443,192.168.1.64,33206,6,13/01/2022 12:04:19 AM,521,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5758.157389635317,260.5,0.7071067811865476,261.0,260.0,521.0,260.5,0.7071067811865476,261.0,260.0,0,0,0,0,0,0,0,0,0,96,0,5758.157389635317,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,590,0,0,32,0,0,0,0,0,0,0,0,No Label
13.227.141.146-192.168.1.64-443-36442-6,13.227.141.146,443,192.168.1.64,36442,6,13/01/2022 12:04:19 AM,626,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3194.8881789137376,626.0,0.0,626.0,626.0,626.0,626.0,0.0,626.0,626.0,0,0,0,0,0,0,0,0,0,64,0,3194.8881789137376,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,10,0,0,32,0,0,0,0,0,0,0,0,No Label
192.229.179.87-192.168.1.64-443-59260-6,192.229.179.87,443,192.168.1.64,59260,6,13/01/2022 12:04:19 AM,516,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,46511.62790697675,7751.937984496125,172.0,280.5940127657752,496.0,9.0,516.0,258.0,352.13917703090067,507.0,9.0,0,0,0,0,0,0,0,0,0,96,20,5813.9534883720935,1937.9844961240312,0.0,24.0,4.8,10.73312629199899,115.2,1,0,1,1,3,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,0,6,0,0,146,0,1,32,0,0,0,0,1.642011559772139E15,0.0,1.642011559772139E15,1.642011559772139E15,No Label
46.226.110.88-192.168.1.64-443-59250-6,46.226.110.88,443,192.168.1.64,59250,6,13/01/2022 12:04:19 AM,3272,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,916.8704156479217,1636.0,1934.644153326394,3004.0,268.0,3272.0,1636.0,1934.644153326394,3004.0,268.0,0,0,0,0,0,0,0,0,0,96,0,916.8704156479217,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,505,0,0,32,0,0,0,0,0,0,0,0,No Label
