Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.65-192.0.73.2-35460-443-6,192.168.1.65,35460,192.0.73.2,443,6,04/01/2022 06:21:46 PM,325716,14,9,792.0,6330.0,517.0,0.0,56.57142857142857,141.99822007861405,2684.0,0.0,703.3333333333334,931.2286239157386,21865.674391187415,70.6136634368591,14805.27272727273,30560.344223600216,84502.0,2.0,325716.0,25055.07692307692,36920.25186457413,84535.0,6.0,240524.0,30065.5,56764.65417090865,144890.0,8.0,0,0,0,0,300,192,42.98222991808815,27.631433518770955,0.0,2684.0,296.74999999999994,645.4883725757071,416655.23913043493,1,2,0,9,22,0,0,0,0.0,309.6521739130435,56.57142857142857,703.3333333333334,0,0,0,0,11,40029,0,34,0,275,64240,83,4,20,0,0,0,0,1.6412998070093942E15,80658.67979521368,1.641299807097912E15,1.641299806772258E15,No Label
192.0.73.2-192.168.1.65-443-35462-6,192.0.73.2,443,192.168.1.65,35462,6,04/01/2022 06:21:47 PM,77600,3,2,342.0,0.0,271.0,0.0,114.0,140.52401929919313,0.0,0.0,0.0,0.0,4407.216494845361,64.43298969072164,19400.0,38778.66711651308,77568.0,6.0,77600.0,38800.0,54834.716667454384,77574.0,26.0,13.0,13.0,0.0,13.0,13.0,1,0,0,0,60,40,38.65979381443299,25.77319587628866,0.0,271.0,102.16666666666666,133.63744485235665,17858.966666666667,1,0,2,2,3,0,0,0,0.0,122.6,114.0,0.0,0,0,0,0,0,0,0,68,0,0,83,0,1,20,0,0,0,0,1.641299807095968E15,12.727922061357855,1.641299807095977E15,1.641299807095959E15,No Label
192.0.73.2-192.168.1.65-443-35460-6,192.0.73.2,443,192.168.1.65,35460,6,04/01/2022 06:21:47 PM,80443,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,385.3660355779869,37.29348731399873,40221.5,56842.192819243,80415.0,28.0,80443.0,80443.0,0.0,80443.0,80443.0,0,0,0,0,0,1,0,0,0,40,20,24.862324875999153,12.431162437999577,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,83,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.65-151.101.52.193-40960-443-6,192.168.1.65,40960,151.101.52.193,443,6,04/01/2022 06:21:46 PM,1160310,12,9,835.0,4171.0,517.0,0.0,69.58333333333334,152.68295036883896,1400.0,0.0,463.44444444444446,627.90347807428,4314.364264722359,18.09861157794038,58015.5,117373.26365354338,289470.0,5.0,1160310.0,105482.72727272726,144301.336887148,289490.0,18.0,870578.0,108822.25,149251.12986770223,291576.0,15.0,0,0,0,0,392,296,10.342063758823073,7.756547819117305,0.0,1400.0,227.54545454545456,450.5325660522145,202979.59307359305,1,2,0,8,20,0,0,0,0.0,238.38095238095238,69.58333333333333,463.44444444444446,0,0,0,0,9,5770,0,39,0,198,64240,280,4,32,0,0,0,0,1.6412998074634748E15,314051.810089817,1.641299807945964E15,1.641299806785704E15,No Label
192.168.1.65-151.101.52.193-40962-443-6,192.168.1.65,40962,151.101.52.193,443,6,04/01/2022 06:21:46 PM,1176098,12,9,835.0,4171.0,517.0,0.0,69.58333333333334,152.68295036883896,1400.0,0.0,463.44444444444446,627.90347807428,4256.448017087011,17.855654885902364,58804.899999999994,118284.93562086247,290707.0,5.0,1176098.0,106918.0,145598.8873769302,291474.0,11.0,885279.0,110659.87499999999,151340.02710399945,295747.0,11.0,0,0,0,0,392,296,10.20323136337278,7.652423522529585,0.0,1400.0,227.54545454545456,450.5325660522145,202979.59307359305,1,2,0,8,20,0,0,0,0.0,238.38095238095238,69.58333333333333,463.44444444444446,0,0,0,0,9,5707,0,39,0,198,64240,280,4,32,0,0,0,0,1.6412998074738322E15,317895.0597069654,1.641299807961835E15,1.641299806785803E15,No Label
192.168.1.65-151.101.52.193-40958-443-6,192.168.1.65,40958,151.101.52.193,443,6,04/01/2022 06:21:46 PM,1198913,12,9,835.0,4171.0,517.0,0.0,69.58333333333334,152.68295036883896,1400.0,0.0,463.44444444444446,627.90347807428,4175.448927486816,17.515866455697786,59945.649999999994,120935.85608180675,296317.0,4.0,1198913.0,108992.09090909093,148895.572246091,298571.0,10.0,903138.0,112892.25,154509.906605878,303328.0,16.0,0,0,0,0,392,296,10.009066546113022,7.506799909584767,0.0,1400.0,227.54545454545456,450.5325660522145,202979.59307359305,1,2,0,8,20,0,0,0,0.0,238.38095238095238,69.58333333333333,463.44444444444446,0,0,0,0,9,5594,0,39,0,198,64240,280,4,32,0,0,0,0,1.641299807486825E15,324053.65974396403,1.641299807984483E15,1.641299806785646E15,No Label
192.168.1.65-151.101.52.193-40964-443-6,192.168.1.65,40964,151.101.52.193,443,6,04/01/2022 06:21:47 PM,1142928,12,9,835.0,4171.0,517.0,0.0,69.58333333333334,152.68295036883896,1400.0,0.0,463.44444444444446,627.90347807428,4379.978441336637,18.373860820629123,57146.40000000001,114707.90976507978,287757.0,5.0,1142928.0,103902.54545454546,140933.0702421285,287796.0,11.0,855008.0,106876.0,146406.20648924494,290681.0,15.0,0,0,0,0,392,296,10.499349040359498,7.874511780269624,0.0,1400.0,227.54545454545456,450.5325660522145,202979.59307359305,1,2,0,8,20,0,0,0,0.0,238.38095238095238,69.58333333333333,463.44444444444446,0,0,0,0,9,5948,0,39,0,198,64240,280,4,32,0,0,0,0,1.6412998077088932E15,306910.5086462009,1.641299808178573E15,1.641299807035722E15,No Label
192.168.1.65-151.101.52.193-40972-443-6,192.168.1.65,40972,151.101.52.193,443,6,04/01/2022 06:21:47 PM,1167692,11,8,835.0,4171.0,517.0,0.0,75.90909090909092,158.47741450784372,2800.0,0.0,521.375,987.9613840776225,4287.089403712623,16.271414037263252,64871.777777777774,121602.69110729395,287689.0,4.0,1167692.0,116769.20000000003,146519.31765910218,288185.0,13.0,879789.0,125684.14285714286,155515.17450657196,301241.0,12.0,0,0,0,0,360,264,9.420292337362936,6.851121699900316,0.0,2800.0,250.30000000000004,651.6643550010599,424666.4315789474,1,2,0,8,18,0,0,0,0.0,263.4736842105263,75.9090909090909,521.375,0,0,0,0,8,5797,0,43,0,219,64240,280,4,32,0,0,0,0,1.6412998077337998E15,332486.0498559307,1.641299808203466E15,1.641299807035824E15,No Label
192.168.1.65-151.101.52.193-40974-443-6,192.168.1.65,40974,151.101.52.193,443,6,04/01/2022 06:21:47 PM,1173921,11,8,835.0,4171.0,517.0,0.0,75.90909090909092,158.47741450784372,2800.0,0.0,521.375,987.9613840776225,4264.341467611534,16.18507548634022,65217.83333333333,121023.64268835583,286738.0,5.0,1173921.0,117392.09999999999,144923.44504940836,286748.0,10.0,887019.0,126717.0,157434.38630214598,304710.0,20.0,0,0,0,0,360,264,9.37030686051276,6.814768625827462,0.0,2800.0,250.30000000000004,651.6643550010599,424666.4315789474,1,2,0,8,18,0,0,0,0.0,263.4736842105263,75.9090909090909,521.375,0,0,0,0,8,5770,0,43,0,219,64240,280,4,32,0,0,0,0,1.6412998077379665E15,334166.4722461062,1.641299808210636E15,1.641299807036766E15,No Label
192.168.1.65-151.101.52.193-40968-443-6,192.168.1.65,40968,151.101.52.193,443,6,04/01/2022 06:21:47 PM,1193403,11,8,835.0,4171.0,517.0,0.0,75.90909090909092,158.47741450784372,2800.0,0.0,521.375,987.9613840776225,4194.727179335061,15.920858251571348,66300.16666666667,121501.15086370945,288086.0,5.0,1193403.0,119340.30000000002,145603.21201894322,289684.0,20.0,905174.0,129310.57142857145,159699.4510362691,308901.0,46.0,0,0,0,0,360,264,9.217338987751832,6.703519263819515,0.0,2800.0,250.30000000000004,651.6643550010599,424666.4315789474,1,2,0,8,18,0,0,0,0.0,263.4736842105263,75.9090909090909,521.375,0,0,0,0,8,5673,0,43,0,219,64240,280,4,32,0,0,0,0,1.6412998077491045E15,340186.400668329,1.641299808229124E15,1.641299807035774E15,No Label
151.101.52.193-192.168.1.65-443-40960-6,151.101.52.193,443,192.168.1.65,40960,6,04/01/2022 06:21:48 PM,626,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,49520.76677316293,7987.220447284344,156.5,158.71672879693557,346.0,19.0,626.0,208.66666666666669,148.54741106237205,346.0,51.0,0,0,0,0,0,0,0,0,0,128,20,6389.776357827475,1597.4440894568688,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,6,0,0,280,0,1,32,0,0,0,0,1.6412998082330905E15,60.10407640085654,1.641299808233133E15,1.641299808233048E15,No Label
151.101.52.193-192.168.1.65-443-40962-6,151.101.52.193,443,192.168.1.65,40962,6,04/01/2022 06:21:48 PM,4105,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,7551.766138855054,1218.026796589525,1026.25,1575.704789398488,3378.0,20.0,4105.0,1368.3333333333333,1740.500598486922,3378.0,347.0,0,0,0,0,0,0,0,0,0,128,20,974.42143727162,243.605359317905,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,6,0,0,280,0,1,32,0,0,0,0,1.6412998082505255E15,2157.3827894001565,1.641299808252051E15,1.641299808249E15,No Label
151.101.52.193-192.168.1.65-443-40958-6,151.101.52.193,443,192.168.1.65,40958,6,04/01/2022 06:21:48 PM,6306,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,4915.953060577228,792.895654931811,1576.5,2813.527027297469,5794.0,26.0,6306.0,2102.0,3197.388309229894,5794.0,244.0,0,0,0,0,0,0,0,0,0,128,20,634.3165239454488,158.5791309863622,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,6,0,0,280,0,1,32,0,0,0,0,1.641299808285351E15,3906.0578592744887,1.641299808288113E15,1.641299808282589E15,No Label
151.101.52.193-192.168.1.65-443-40964-6,151.101.52.193,443,192.168.1.65,40964,6,04/01/2022 06:21:48 PM,359,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,86350.97493036212,13927.57660167131,89.75,144.17206155609114,306.0,16.0,359.0,119.66666666666667,176.9642148382925,324.0,16.0,0,0,0,0,0,0,0,0,0,128,20,11142.061281337048,2785.515320334262,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,6,0,0,280,0,1,32,0,0,0,0,1.6412998084559285E15,10.606601717798213,1.641299808455936E15,1.641299808455921E15,No Label
151.101.52.193-192.168.1.65-443-40972-6,151.101.52.193,443,192.168.1.65,40972,6,04/01/2022 06:21:48 PM,70,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,442857.1428571429,71428.57142857143,17.5,11.704699910719626,35.0,11.0,70.0,23.333333333333332,12.013880860626733,35.0,11.0,0,0,0,0,0,0,0,0,0,128,20,57142.857142857145,14285.714285714286,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,6,0,0,280,0,1,32,0,0,0,0,1.6412998084894125E15,26.16295090390226,1.641299808489431E15,1.641299808489394E15,No Label
151.101.52.193-192.168.1.65-443-40974-6,151.101.52.193,443,192.168.1.65,40974,6,04/01/2022 06:21:48 PM,1580,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,19620.25316455696,3164.5569620253164,395.0,770.0017315997845,1550.0,8.0,1580.0,526.6666666666666,886.2377408649066,1550.0,12.0,0,0,0,0,0,0,0,0,0,128,20,2531.645569620253,632.9113924050632,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,6,0,0,280,0,1,32,0,0,0,0,1.641299808493568E15,1094.6012972767755,1.641299808494342E15,1.641299808492794E15,No Label
151.101.52.193-192.168.1.65-443-40968-6,151.101.52.193,443,192.168.1.65,40968,6,04/01/2022 06:21:48 PM,770,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,40259.74025974026,6493.506493506494,192.5,206.48405911030193,386.0,12.0,770.0,256.6666666666667,198.598422283092,386.0,28.0,0,0,0,0,0,0,0,0,0,128,20,5194.805194805195,1298.7012987012988,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,6,0,0,280,0,1,32,0,0,0,0,1.641299808514263E15,32.526911934581186,1.641299808514286E15,1.64129980851424E15,No Label
192.168.1.65-40.81.94.43-45500-443-6,192.168.1.65,45500,40.81.94.43,443,6,04/01/2022 06:21:28 PM,32194763,122,126,7542.0,43080.0,679.0,0.0,61.819672131147534,76.62444816173203,2145.0,0.0,341.9047619047618,606.1206537127264,1572.3675307067797,7.703116186940093,130343.17004048583,1282274.8813604272,2.000029E7,3.0,3.2194763E7,266072.42148760334,1830970.661127606,2.0046922E7,22.0,3.2146588E7,257172.70400000003,1798443.6489745572,2.000029E7,3.0,0,0,0,0,3924,4040,3.7894361887366586,3.9136799982034343,0.0,2145.0,203.3012048192771,455.86322054462414,207811.27584531665,1,2,0,113,247,0,0,0,1.0,204.1209677419355,61.81967213114754,341.9047619047619,0,0,0,0,41,5983,0,30,0,173,64240,330,88,32,0,0,0,0,1.641299796110939E15,3868253.979288432,1.641299821041694E15,1.641299788893703E15,No Label
192.168.1.65-104.211.181.214-50250-443-6,192.168.1.65,50250,104.211.181.214,443,6,04/01/2022 06:21:42 PM,21117369,18,12,1488.0,16160.0,682.0,0.0,82.66666666666667,186.9126880154915,4242.0,0.0,1346.6666666666665,1699.8746656115204,835.7101682505997,1.4206315190116723,728185.1379310344,3708313.289562344,1.9993688E7,5.0,2.1117369E7,1242198.176470588,4837050.241202667,1.9993714E7,12.0,2.1067644E7,1915240.3636363635,6000590.711240141,1.9993693E7,16.0,0,0,0,0,380,252,0.8523789114070034,0.5682526076046689,0.0,4242.0,569.2903225806452,1214.050196478668,1473917.8795698928,1,2,0,13,29,0,0,0,0.0,588.2666666666667,82.66666666666667,1346.6666666666667,0,0,0,0,13,16388,0,49,0,538,64240,2051,7,20,0,0,0,0,1.6412998040388178E15,5533635.069363053,1.641299823174229E15,1.64129980205703E15,No Label
192.168.1.65-40.81.94.43-45502-443-6,192.168.1.65,45502,40.81.94.43,443,6,04/01/2022 06:21:41 PM,22346838,108,100,4117.0,152586.0,676.0,0.0,38.12037037037037,89.7023861769733,2800.0,0.0,1525.8600000000001,1230.4818061034123,7012.3119879420965,9.307804531450936,107955.73913043478,1389058.9505523345,1.9971727E7,2.0,2.2346838E7,208848.95327102806,1933798.9806928255,2.0000601E7,5.0,2.2282565E7,225076.41414141416,2007710.1042006915,1.9971727E7,3.0,0,0,0,0,3560,3208,4.832898506714909,4.474906024736027,0.0,2800.0,749.7751196172253,1131.3819927896852,1280025.2136087592,1,2,0,101,207,0,0,0,0.0,753.3798076923077,38.120370370370374,1525.86,0,0,0,0,105,68679,0,19,0,733,64240,330,36,32,0,0,0,0,1.6412998021325338E15,1608474.2570949416,1.641299823478502E15,1.641299801160681E15,No Label
192.168.1.65-40.81.94.43-45504-443-6,192.168.1.65,45504,40.81.94.43,443,6,04/01/2022 06:21:42 PM,21512585,26,23,1767.0,13344.0,676.0,0.0,67.96153846153847,152.53025424989778,2800.0,0.0,580.1739130434784,861.0257968986186,702.4260450336395,2.2777364970318534,448178.8541666666,2878264.6319177384,1.9958677E7,5.0,2.1512585E7,860503.4,3990508.9633706287,1.9995228E7,13.0,2.1405372E7,972971.4545454545,4244613.033292801,1.9958677E7,14.0,0,0,0,0,840,744,1.2085948759760856,1.069141621055768,0.0,2800.0,302.22,641.852525817231,411974.6648979593,1,2,0,21,48,0,0,0,0.0,308.38775510204084,67.96153846153847,580.1739130434783,0,0,0,0,21,10659,0,36,0,272,64240,331,10,32,0,0,0,0,1.6412998038503775E15,4304417.596288927,1.641299823658267E15,1.641299802145835E15,No Label
192.168.1.65-40.81.94.22-51946-443-6,192.168.1.65,51946,40.81.94.22,443,6,04/01/2022 06:21:43 PM,20493555,40,52,2893.0,68050.0,709.0,0.0,72.325,159.80699697463587,2800.0,0.0,1308.6538461538462,1000.2730192913193,3461.7224781156806,4.489216243838611,225203.90109890111,2082033.239065282,1.9866927E7,1.0,2.0493555E7,525475.7692307692,3178826.910495422,1.9866951E7,8.0,2.0368649E7,399385.2745098039,2780683.882127489,1.9866933E7,1.0,0,0,0,0,1288,1672,1.9518331494950485,2.537383094343563,0.0,2800.0,762.8279569892471,973.3942811631962,947496.4266012155,1,2,0,43,91,0,0,0,1.0,771.1195652173913,72.325,1308.6538461538462,0,0,0,0,27,142150,0,31,0,739,64240,330,13,32,0,0,0,0,1.6412998044267098E15,3640474.804367954,1.641299823794268E15,1.641299803301007E15,No Label
192.168.1.65-104.211.181.214-50252-443-6,192.168.1.65,50252,104.211.181.214,443,6,04/01/2022 06:21:43 PM,21041783,18,12,1453.0,16155.0,682.0,0.0,80.72222222222221,182.87276372499625,4012.0,0.0,1346.25,1455.438898189696,836.8112150952227,1.4257346917796843,725578.724137931,3707425.799688983,1.9993007E7,4.0,2.1041783E7,1237751.9411764706,4836442.155486219,1.9993033E7,10.0,2.0944817E7,1904074.2727272727,6001999.9836509675,1.9993011E7,10.0,0,0,0,0,380,252,0.8554408150678106,0.5702938767118737,0.0,4012.0,567.9999999999999,1091.397605519333,1191148.7333333336,1,2,0,13,29,0,0,0,0.0,586.9333333333333,80.72222222222223,1346.25,0,0,0,0,13,18458,0,48,0,538,64240,2046,7,20,0,0,0,0,1.641299805324802E15,5480912.992664737,1.641299824291817E15,1.641299803250205E15,No Label
192.168.1.65-192.0.73.2-35458-443-6,192.168.1.65,35458,192.0.73.2,443,6,04/01/2022 06:21:46 PM,30324397,26,22,1512.0,14824.0,517.0,0.0,58.153846153846146,120.14614177998136,2684.0,0.0,673.8181818181819,756.311326446208,538.7081563402563,1.5828839069743084,645199.9361702126,4363409.871116477,2.9922424E7,4.0,3.0324397E7,1212975.88,5996630.842085109,2.9996571E7,9.0,3.0242876E7,1440136.9523809522,6526199.4543537395,2.9922424E7,12.0,0,0,0,0,540,452,0.8573954496110837,0.7254884573632248,0.0,2684.0,333.38775510204084,595.1786782249558,354237.65901360544,1,2,0,26,47,0,0,0,0.0,340.3333333333333,58.15384615384615,673.8181818181819,0,0,0,0,14,78718,0,31,0,308,64240,83,10,20,0,0,0,0,1.6412998090326788E15,7578757.14232017,1.641299837096385E15,1.641299806772152E15,No Label
192.168.1.65-54.182.0.47-54442-443-6,192.168.1.65,54442,54.182.0.47,443,6,04/01/2022 06:20:40 PM,119709075,114,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9046175070686997,527352.7533039646,473832.2960153214,1007767.0,53059.0,1.19656006E8,1058902.7079646015,13262.341080023634,1196040.0,1055953.0,1.19652512E8,1058871.7876106198,13554.029179843874,1199323.0,1053492.0,0,0,0,0,3648,3648,0.9523087535343498,0.9523087535343498,0.0,0.0,0.0,0.0,0.0,0,0,0,0,228,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,105,0,32,0,0,0,0,1.6412998000336175E15,3.463965089669978E7,1.641299859799987E15,1.641299740311606E15,No Label
192.168.1.65-54.182.0.47-54442-443-6,192.168.1.65,54442,54.182.0.47,443,6,04/01/2022 06:22:40 PM,27,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,888888.8888888889,111111.11111111111,13.5,6.363961030678928,18.0,9.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,1,0,0,0,64,32,74074.07407407407,37037.03703703704,0.0,24.0,12.0,13.856406460551018,192.0,1,0,0,1,3,0,0,0,0.0,16.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,105,105,0,32,0,0,0,0,0,0,0,0,No Label
192.168.1.65-54.182.0.47-54442-443-6,192.168.1.65,54442,54.182.0.47,443,6,04/01/2022 06:22:40 PM,92,2,0,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0,0,0,0,260869.5652173913,21739.130434782608,92.0,0.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,0,0,0,0,0,1,0,0,0,64,0,21739.130434782608,0.0,0.0,24.0,16.0,13.856406460551018,192.0,1,0,0,1,2,0,0,0,0.0,24.0,12.0,0.0,0,0,0,0,0,0,1,12,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
202.53.1.91-192.168.1.65-22-46128-6,202.53.1.91,22,192.168.1.65,46128,6,04/01/2022 06:21:27 PM,82451277,9,17,364.0,276.0,148.0,0.0,40.44444444444444,46.837781520667455,60.0,0.0,16.235294117647058,20.759122728829084,7.762159948110931,0.3153377478920066,3298051.0799999996,9121556.011136822,3.000068E7,6.0,8.2451186E7,1.030639825E7,1.4240854442652456E7,3.0000707E7,247.0,8.245125E7,5153203.125,1.1087261410310728E7,3.0000708E7,16.0,0,0,0,0,288,544,0.10915537427030995,0.20618237362169659,0.0,148.0,23.703703703703702,33.09521789161461,1095.2934472934476,1,0,0,13,26,0,0,0,1.0,24.615384615384617,40.44444444444444,16.235294117647058,0,0,0,0,13,797,0,14,0,10,317,501,6,32,0,0,0,0,1.641299859147193E15,2.2204842621586863E7,1.641299869497709E15,1.641299787046535E15,No Label
202.53.1.91-192.168.1.65-22-46128-6,202.53.1.91,22,192.168.1.65,46128,6,04/01/2022 06:22:49 PM,13331,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,150.02625459455405,13331.0,0.0,13331.0,13331.0,13331.0,13331.0,0.0,13331.0,13331.0,0,0,0,0,0,0,0,0,0,64,0,150.02625459455405,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,317,0,0,32,0,0,0,0,0,0,0,0,No Label
134.221.96.5-126.103.0.254-0-0-0,134.221.96.5,0,126.103.0.254,0,0,04/01/2022 06:20:36 PM,69374758,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.10090125287355957,1.1562459666666666E7,1.1433080485922517E7,3.2033974E7,1000889.0,6.9374758E7,1.1562459666666666E7,1.1433080485922517E7,3.2033974E7,1000889.0,0,0,0,0,0,0,0,0,0,0,0,0.10090125287355957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.641299757269001E15,2.03163370008166E7,1.641299789580722E15,1.641299738206189E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/01/2022 06:20:54 PM,119916006,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2084792583902436,4996500.250000001,216680.9015673087,5429816.0,4637739.0,1.19916006E8,4996500.250000001,216680.9015673087,5429816.0,4637739.0,0,0,0,0,0,0,0,0,0,0,0,0.2084792583902436,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5729123225668702E15,3.350289206791522E14,1.641299869537267E15,5149882.0,No Label
140.82.113.25-192.168.1.65-443-49116-6,140.82.113.25,443,192.168.1.65,49116,6,04/01/2022 06:21:16 PM,90042169,6,4,50.0,58.0,25.0,0.0,8.333333333333334,12.909944487358057,29.0,0.0,14.5,16.743157806499145,1.1994380099839665,0.11105907499851542,1.0004685444444444E7,1.4861257043370642E7,3.0954286E7,22.0,9.0042169E7,1.80084338E7,1.6172382875222523E7,3.0954286E7,312617.0,8.9729685E7,2.9909895E7,1278394.6093929682,3.1268555E7,2.873074E7,0,0,0,0,192,128,0.06663544499910926,0.04442362999940617,0.0,29.0,9.818181818181818,13.680776160862964,187.16363636363639,0,0,0,4,10,0,0,0,0.0,10.8,8.333333333333334,14.5,0,0,0,0,0,0,0,5,0,5,70,501,2,32,0,0,0,0,1.6412998253256042E15,3.1880823140976533E7,1.641299866458236E15,1.641299776416376E15,No Label
192.168.1.65-202.53.1.91-46132-22-6,192.168.1.65,46132,202.53.1.91,22,6,04/01/2022 06:23:11 PM,6036424,14,11,1727.0,1793.0,1400.0,0.0,123.35714285714285,369.00565080994403,1280.0,0.0,163.0,385.75510366034047,583.1266988534934,4.141524849811742,251517.66666666663,1035832.5313327383,5074428.0,5.0,6036424.0,464340.3076923077,1425588.3721574626,5171918.0,5.0,5247013.0,524701.3,1598695.8980311318,5074428.0,364.0,0,0,0,0,456,360,2.319253915894576,1.8222709339171668,0.0,1400.0,135.3846153846154,362.5995120706124,131478.40615384615,1,2,0,11,24,0,0,0,0.0,140.8,123.35714285714286,163.0,0,0,0,0,11,27301,0,69,0,71,64240,250,7,32,0,0,0,0,1.6412998922390248E15,1097131.0059958776,1.641299897142454E15,1.641299891860478E15,No Label
